x y z roll pitch yaw
-7.387075 -3.179846 69.000264 -4.485618 -13.386603 4.006819
-7.462834 -3.245497 69.773200 -4.826814 -13.764663 3.951263
-7.747993 -3.373683 70.462225 -5.037678 -13.471511 4.003226
-8.117097 -3.429320 71.094219 -5.084415 -12.963845 4.467149
-8.565371 -3.447241 71.652235 -4.892756 -12.287929 4.934568
-8.708726 -3.490419 72.334289 -4.892349 -12.513316 4.959898
-8.568785 -3.908177 72.852278 -6.024101 -13.126105 3.902766
-8.394177 -4.049990 73.472591 -6.152991 -14.043697 3.577853
-8.441060 -4.070443 74.104447 -6.003173 -14.295524 3.805181
-8.841663 -4.099273 74.569137 -5.224249 -13.512808 4.268622
-9.214951 -4.228125 75.016546 -4.927581 -12.818017 4.306580
-9.320610 -4.267822 75.589958 -5.211751 -12.563511 4.356930
-9.472465 -4.306218 76.140712 -5.532568 -12.160135 4.203473
-9.662011 -4.343560 76.663159 -5.516513 -11.685867 4.073174
-9.831050 -4.432065 77.172684 -5.312810 -10.937141 3.769335
-9.904824 -4.455094 77.699020 -4.962863 -10.557614 3.605187
-9.752764 -4.489495 78.187381 -5.232000 -10.760119 3.700536
-9.890123 -4.568949 78.663666 -5.447752 -9.555285 3.582424
-9.846271 -4.682384 79.136369 -5.545270 -8.846166 3.333451
-9.962694 -4.742529 79.592557 -5.371722 -7.316363 3.260028
-10.072811 -4.805026 80.035078 -4.935702 -5.250236 3.243490
-10.062268 -4.792500 80.489815 -4.883908 -3.751484 3.541385
-10.063121 -4.811611 80.939583 -5.027176 -1.816612 3.746448
-9.928727 -4.729183 81.347927 -5.050436 -0.039704 4.475535
-9.917294 -4.724645 81.786461 -5.300754 2.561955 4.764618
-9.634911 -4.850245 82.088125 -5.358132 4.284935 4.613285
-9.388019 -4.970387 82.396835 -5.419659 6.382764 4.645004
-9.255078 -5.007318 82.789967 -5.613198 9.445564 5.207031
-9.264991 -4.985725 83.186203 -5.905266 13.276966 5.892495
-9.171049 -5.004635 83.577871 -6.252431 17.198380 6.613875
-9.060171 -5.048661 83.956379 -6.302669 21.312870 7.122531
-8.829302 -5.067234 84.255852 -6.406308 24.894190 7.772563
-8.684619 -5.057237 84.614959 -6.826922 29.134197 8.816502
-8.462565 -5.125532 84.907512 -6.819225 32.930362 9.161775
-8.142568 -5.116448 85.127048 -7.283587 36.316450 9.840964
-7.928669 -5.252273 85.414982 -7.391081 40.559761 9.829188
-7.728954 -5.339195 85.721514 -7.682651 45.014891 10.255153
-7.465910 -5.407835 85.987513 -8.053946 48.679743 10.953832
-7.129277 -5.440820 86.139922 -8.532761 51.773170 11.833890
-6.810074 -5.356762 86.328737 -9.843467 54.808985 14.252975
-6.466021 -5.411008 86.483492 -10.807198 57.449786 15.324230
-6.130524 -5.462009 86.646518 -11.194136 60.194177 16.183273
-5.761030 -5.498176 86.760675 -10.786554 62.650277 16.754940
-5.396638 -5.562731 86.869023 -10.825285 64.959651 17.376681
-5.042625 -5.592659 87.019155 -12.297354 66.858062 18.945432
-4.684444 -5.645368 87.160323 -14.715605 68.641347 21.030250
-4.310692 -5.715024 87.262430 -16.742130 70.233769 22.725725
-3.922719 -5.791903 87.345648 -17.903892 71.647500 23.798920
-3.566391 -5.784522 87.140245 -18.400644 71.513271 24.689665
-3.154931 -5.775325 87.242838 -21.239980 72.474942 27.605878
-2.730501 -5.802221 87.182223 -23.577638 72.831165 29.947903
-2.468772 -5.754799 87.545668 -31.981774 75.197166 38.507548
-2.018020 -5.840762 87.451616 -31.036807 75.709711 37.336001
-1.542688 -5.837042 87.463505 -33.067822 75.930753 39.661376
-1.076942 -5.924570 87.579343 -34.634533 76.848757 41.511625
-0.657986 -5.958545 87.846860 -39.930277 77.910839 47.075134
-0.152209 -6.004938 87.932748 -43.391088 78.338869 50.389837
0.353364 -6.067544 88.081254 -47.803696 78.827914 55.077377
0.893968 -6.129460 88.129492 -49.213621 78.801684 56.466611
1.442235 -6.243477 88.197957 -50.824681 79.103098 58.255466
2.012154 -6.345336 88.276613 -52.834200 79.404612 60.293699
2.602546 -6.467099 88.301956 -52.493363 79.624194 60.387470
3.214583 -6.556003 88.338810 -52.585742 79.537026 60.321329
3.847385 -6.617315 88.411118 -53.607326 79.640731 61.512062
4.493827 -6.680932 88.326632 -51.866537 79.312747 60.141647
5.142299 -6.794114 88.471473 -53.347425 79.561440 61.648614
5.817935 -6.888058 88.548289 -52.782773 79.495734 61.418187
6.507157 -7.047133 88.565446 -50.835965 79.466572 59.742075
7.170035 -7.149908 88.836440 -52.644463 79.403098 61.493960
7.846562 -7.374743 89.032400 -52.698490 79.748316 61.647759
8.596768 -7.454212 89.119784 -52.840447 79.758779 61.684524
9.337703 -7.567901 89.304646 -53.940629 79.637903 62.530723
10.111913 -7.679937 89.400885 -53.993923 79.592423 62.275784
10.904541 -7.732634 89.444194 -53.158530 79.321000 61.203200
11.706739 -7.769321 89.472491 -52.321674 78.888247 60.311707
12.486389 -7.939452 89.582498 -53.241467 78.632318 61.083718
13.292110 -7.973251 89.665457 -53.482110 78.140719 61.414534
14.094008 -8.043679 89.797970 -55.759052 77.858857 63.317652
14.822798 -8.036246 90.173670 -59.855143 77.856474 67.092987
15.592623 -8.243101 90.367974 -60.558719 78.201955 67.701442
16.401706 -8.362002 90.320606 -58.612402 78.126779 66.258678
17.200945 -8.539423 90.355307 -58.170954 78.018560 65.678326
18.003045 -8.694619 90.382397 -56.882526 77.842278 64.470031
18.806403 -8.824920 90.403699 -56.458301 77.725473 63.799741
19.568294 -8.977608 90.641818 -59.998701 77.823204 67.153930
20.289347 -9.293457 90.847262 -62.885296 78.777746 70.074893
21.083829 -9.369251 90.996030 -66.217665 78.790165 73.476060
21.881452 -9.530344 90.988441 -65.223697 78.867256 72.525596
22.674095 -9.710905 91.005306 -66.030783 79.207062 73.161074
23.473883 -9.805006 91.071043 -70.010750 79.154271 77.095529
24.267861 -9.916257 91.034190 -71.152176 79.059343 78.304879
25.048620 -10.091314 91.087306 -73.831012 79.226131 80.886318
25.830976 -10.244041 91.045747 -75.839900 79.365235 82.716286
26.615085 -10.354087 91.005743 -78.155810 79.423526 85.216967
27.389117 -10.518075 91.050704 -82.275718 79.691922 89.412851
28.144806 -10.634468 91.238778 -89.900071 79.399753 97.305841
28.910139 -10.765803 91.316041 -94.566781 79.167078 101.965535
29.674953 -10.890847 91.267447 -97.716481 79.018633 105.331544
30.408391 -11.124293 91.257976 -101.155980 79.143027 108.768029
31.165280 -11.204248 91.222664 -104.955875 78.737418 112.408877
31.903985 -11.359945 91.219233 -107.925026 78.359056 115.941180
32.640956 -11.470518 91.161152 -111.207236 78.126121 119.349283
33.375286 -11.566043 91.166541 -115.342743 77.584234 123.355870
34.084760 -11.646910 91.001319 -116.784880 77.488717 124.650122
34.775203 -11.749203 90.808765 -117.141549 77.575397 125.203233
35.460614 -11.931028 90.694740 -118.518508 77.705365 126.858147
36.157816 -11.950048 90.583822 -117.543675 77.452483 125.805438
36.837072 -12.073215 90.552364 -118.473996 77.339081 126.769935
37.504272 -12.192572 90.552702 -119.359271 77.065738 127.870214
38.143487 -12.243937 90.397294 -118.075961 76.778627 126.482979
38.744976 -12.403517 90.560718 -120.775891 76.341424 129.162758
39.344614 -12.489165 90.409352 -119.287327 76.265634 127.761723
39.936218 -12.615659 90.411351 -119.065945 76.242108 127.553101
40.516843 -12.681031 90.441286 -116.816404 76.212532 125.235747
41.072257 -12.781341 90.447232 -115.438044 76.380879 123.492803
41.608325 -12.868915 90.472987 -112.663664 76.376442 120.800509
42.120243 -13.027010 90.475280 -108.643651 76.726243 116.602114
42.633325 -13.142698 90.427360 -102.722071 76.880005 110.230798
42.857605 -13.375172 90.839859 -104.388847 77.231748 111.878705
43.254218 -13.376328 90.495588 -91.764865 77.552927 98.854476
43.755601 -13.508417 90.434441 -78.883806 77.563841 85.512113
44.257028 -13.609136 90.382381 -66.260585 76.793486 72.441205
44.719727 -13.828004 90.430862 -56.003727 76.107536 61.565024
45.227059 -13.913112 90.477070 -46.818107 74.291972 51.890729
45.623508 -14.042333 90.748171 -40.646827 72.590775 45.186841
46.065570 -14.196044 90.921880 -34.097144 70.086148 38.338532
46.512482 -14.303142 91.103268 -29.335985 66.935269 33.446542
46.954564 -14.372706 91.232622 -25.728130 62.831002 29.692397
47.380966 -14.447102 91.440351 -22.907594 58.550098 26.861828
47.830117 -14.472134 91.513878 -21.107993 53.161640 24.415243
48.269502 -14.548680 91.684369 -19.481727 48.039791 22.162942
48.670068 -14.636076 91.926572 -18.379352 43.357552 20.380999
48.903411 -14.740668 92.299768 -17.038917 39.711078 18.714923
49.328914 -14.827069 92.498415 -15.819062 34.365194 16.783178
49.757551 -14.880739 92.702969 -14.474154 28.194710 14.954490
49.928253 -14.975254 93.116343 -13.842978 24.573348 13.460555
49.979906 -15.062210 93.586831 -13.536803 21.434366 12.195861
50.093010 -15.145376 94.048213 -13.056528 18.206592 11.059718
50.205859 -15.248588 94.492694 -13.170232 15.512360 10.214882
50.233881 -15.318516 94.977741 -13.659026 13.252182 9.508503
50.583320 -15.224844 95.292205 -13.423333 9.579874 9.854133
50.677928 -15.288592 95.770424 -13.558161 7.563464 9.576883
51.063773 -15.404562 96.053580 -13.121450 4.237949 9.008425
51.088340 -15.478711 96.543464 -13.104835 3.247063 8.826969
51.045150 -15.540902 97.045107 -13.343725 2.787696 8.828575
50.662509 -15.255696 97.247091 -13.616389 6.846232 12.631950
50.736965 -15.378789 97.752702 -14.036805 6.404069 12.603131
50.776077 -15.506068 98.271954 -14.211326 6.246219 12.769572
50.782125 -15.675555 98.790785 -14.624248 6.212741 12.677995
50.673859 -15.790041 99.324541 -14.772391 7.246159 13.069448
50.778952 -15.901077 99.868060 -14.497347 7.194589 13.560632
50.914967 -16.076244 100.400270 -14.301825 6.970522 13.748258
50.982145 -16.143172 100.990383 -14.531018 7.103534 14.125682
51.154949 -16.235760 101.566826 -14.509422 7.128475 14.278407
51.257785 -16.382065 102.164038 -14.305468 7.139567 14.046491
51.252197 -16.516988 102.782998 -13.924506 8.059086 14.078594
51.428761 -16.707204 103.375355 -13.784556 8.322884 13.845092
51.511022 -16.832043 104.010819 -13.626762 8.570507 14.089074
51.605071 -17.004979 104.642710 -13.392563 8.559513 14.146070
51.727635 -17.205872 105.265829 -13.430760 8.477440 14.577947
51.871820 -17.443367 105.885134 -13.383634 8.240808 14.732087
51.946691 -17.615073 106.552283 -13.691705 7.960699 14.884579
51.946612 -17.761916 107.250601 -13.977902 8.058691 14.679827
52.103562 -17.946561 107.939018 -13.769993 7.730249 14.176581
52.207284 -18.204741 108.624267 -14.170181 7.512284 13.525038
52.215243 -18.398445 109.341825 -14.174139 7.582934 13.713730
52.322889 -18.565217 110.064097 -14.502403 7.177620 13.944029
52.422447 -18.843614 110.765599 -14.214125 6.848773 13.935313
52.378613 -18.964183 111.528661 -13.955571 6.798690 14.460200
52.557456 -19.164411 112.271069 -13.740177 6.196069 14.259363
52.703362 -19.376380 113.026445 -13.422849 5.706691 13.973197
52.698642 -19.557499 113.817805 -13.646318 5.862593 14.008666
52.915796 -19.753152 114.595276 -13.269741 5.499379 13.833697
52.864048 -20.049950 115.370004 -13.030763 5.801413 13.451758
