x y z roll pitch yaw
8.322397 -0.388847 86.844808 -96.173872 82.986103 104.034239
9.041914 -0.459744 86.870805 -94.317926 82.965167 102.463495
9.776018 -0.547621 86.874096 -92.879050 82.996058 101.014433
10.387784 -0.768573 86.482073 -84.344593 83.457352 92.260869
11.146296 -0.862978 86.373304 -80.164081 83.617439 88.157568
11.920533 -0.959275 86.485107 -78.753405 83.746389 86.687861
12.711396 -1.043238 86.505039 -76.748957 83.697903 84.489174
13.501920 -1.132320 86.618197 -76.533402 83.671190 84.195222
14.296293 -1.260816 86.655087 -75.527856 83.432028 83.061202
15.046693 -1.525532 86.810125 -78.089384 83.568120 85.334365
15.844853 -1.667775 86.719199 -77.048913 83.517319 84.060624
16.662901 -1.722864 86.729353 -78.764503 83.474469 85.505487
17.470903 -1.841795 86.650862 -77.423400 83.633341 84.181757
18.078867 -2.047885 86.142036 -63.638020 83.693660 70.034225
18.894733 -2.123838 86.134378 -62.127074 83.644961 68.388311
19.695740 -2.135913 86.296936 -66.384441 83.399016 72.590229
20.501439 -2.248332 86.264865 -64.838437 83.301344 70.911097
21.309167 -2.317299 86.207317 -64.453753 83.029952 70.171403
22.118956 -2.393622 86.224629 -66.285359 83.116678 71.766450
22.918085 -2.536489 86.232420 -67.274517 83.339234 72.266674
23.730181 -2.579589 86.203196 -66.946220 83.425739 72.249718
24.539511 -2.653008 86.230847 -70.138081 83.548511 75.308983
25.332910 -2.743389 86.107610 -71.835617 83.600823 77.021453
26.122749 -2.793368 86.240995 -82.640797 83.565434 87.752610
26.915272 -2.908284 86.199125 -87.624368 83.662458 92.664373
27.707509 -3.003936 86.180543 -92.304457 83.661221 97.348677
28.490197 -3.126536 86.150456 -97.977426 83.710702 102.713391
29.273008 -3.225497 86.076618 -103.782508 83.671751 108.610408
30.043860 -3.326678 85.951978 -106.167509 83.639147 111.322115
30.800435 -3.472424 85.828257 -111.294959 83.652051 116.271511
31.476636 -3.676950 85.505989 -111.592211 84.114332 116.209325
32.229694 -3.800075 85.404679 -116.217432 83.944181 120.713533
32.896409 -3.661363 85.746396 -125.467007 81.937274 130.239533
33.578059 -3.768568 85.440131 -126.778821 81.885020 131.287924
34.320119 -3.825435 85.370573 -128.973369 81.511978 133.763662
35.050237 -3.922889 85.294243 -131.936796 81.206193 136.775839
35.714824 -4.022220 85.001586 -132.988556 81.222704 138.127113
36.312236 -4.074581 84.595865 -127.850960 81.870168 133.388491
37.007333 -4.173517 84.444533 -128.996709 81.884574 134.628339
37.709543 -4.245046 84.467774 -131.001724 81.548266 136.522667
38.397573 -4.306458 84.447982 -132.403656 81.331265 137.862324
39.071670 -4.352134 84.394042 -132.208150 81.176681 137.736120
39.718496 -4.395992 84.271247 -130.939260 81.180366 136.702944
40.357744 -4.460138 84.306026 -131.496798 80.768992 137.015371
40.954297 -4.527373 84.477541 -133.104484 80.444372 137.971625
41.548341 -4.641243 84.465503 -132.020144 80.702266 136.569295
42.127252 -4.671242 84.544603 -129.871683 80.668020 134.627997
42.676461 -4.800088 84.525877 -126.991068 81.103009 131.623065
43.216875 -4.857441 84.506765 -121.624213 81.498061 126.107958
43.750564 -4.820937 84.536805 -112.513346 81.472931 117.410792
43.961236 -4.945236 85.004886 -122.300948 80.779194 127.576292
44.478780 -5.025224 84.989050 -113.209325 81.441866 118.154359
44.994474 -5.104867 84.929531 -99.084881 82.117742 103.811487
45.494975 -5.237581 84.996295 -84.162416 82.495333 88.547560
45.833241 -4.986182 85.290672 -81.626668 80.321287 86.010911
46.333927 -5.079836 85.220766 -64.004704 79.662577 68.184544
46.808848 -5.201690 85.383142 -52.658598 78.750976 56.319310
47.281599 -5.275930 85.518638 -42.506148 76.783262 45.873750
47.766613 -5.381408 85.572089 -33.212999 73.785515 36.143938
48.224113 -5.432233 85.751567 -28.613393 70.936099 31.393346
48.600893 -5.382651 86.020985 -26.453644 67.426616 28.630335
49.019615 -5.524615 86.208129 -22.836466 63.884255 25.026801
49.331662 -5.630368 86.523110 -20.598951 60.458790 22.306087
49.704411 -5.694779 86.814477 -18.565474 56.536902 19.989563
50.046177 -5.771408 87.137088 -16.800668 52.768300 17.977332
50.400933 -5.748211 87.416863 -15.865841 48.372038 16.869962
50.687727 -5.800142 87.795057 -14.717114 44.899743 15.023565
50.956774 -5.888568 88.180085 -13.364944 41.356538 13.205205
51.139561 -5.960108 88.592907 -12.668969 37.829340 11.706166
51.351177 -6.002253 89.023059 -12.074932 34.581224 10.502890
51.594408 -6.043511 89.437449 -11.846006 31.381229 9.492864
51.765498 -6.101251 89.871436 -11.765404 28.654943 8.705392
51.882597 -6.189094 90.339963 -11.892165 26.430185 7.905425
51.988173 -6.234333 90.805341 -11.942280 24.717482 7.562108
52.156217 -6.313479 91.260540 -12.006456 22.976345 7.131851
52.327335 -6.365639 91.719343 -11.544665 21.668918 6.871285
52.496847 -6.533464 92.154301 -11.726928 20.771571 6.403682
52.609562 -6.565647 92.647898 -11.912510 20.132868 6.348139
52.749668 -6.628850 93.142802 -12.242091 19.674211 6.165296
52.866693 -6.692137 93.651367 -12.990966 19.444078 6.200517
52.805355 -6.679872 94.183757 -13.660284 20.410354 6.968508
52.940265 -6.819551 94.693892 -14.097672 20.545552 6.883655
52.888656 -6.808990 95.247922 -14.347906 21.933035 7.660836
53.132511 -6.884218 95.751570 -14.344907 22.159260 8.114067
53.362862 -6.967382 96.273541 -14.433738 22.312644 8.437108
53.550080 -6.997225 96.840361 -14.842822 22.824621 8.716106
53.870319 -7.060920 97.354277 -14.961882 23.106333 8.656152
54.129596 -7.147718 97.914531 -14.753582 23.415318 8.388457
54.438542 -7.280540 98.451428 -14.341668 23.318220 7.833898
54.733971 -7.387686 99.016658 -14.229419 23.439653 7.518327
55.104842 -7.468510 99.547778 -14.176458 23.395093 7.658929
55.375682 -7.550452 100.146083 -14.151205 23.422388 7.905706
55.659833 -7.676828 100.735103 -14.151404 23.270920 8.262527
55.970767 -7.724760 101.336563 -14.516699 23.080651 8.780650
56.246574 -7.809111 101.966636 -14.697032 22.865998 9.018961
56.445665 -7.815494 102.651861 -14.481972 23.094527 9.274136
56.762955 -7.907297 103.302664 -14.358383 23.129547 8.847601
57.102318 -8.018573 103.950299 -14.314950 23.015162 8.436375
57.444904 -8.206781 104.582508 -14.092178 22.554676 8.185207
57.680141 -8.305505 105.286776 -14.592947 22.485248 8.494809
57.935667 -8.380606 105.999929 -14.864380 22.419042 8.895830
58.208362 -8.483875 106.716654 -14.846687 22.132224 9.104281
58.493589 -8.591465 107.444882 -14.688133 21.945680 8.986491
58.845668 -8.740054 108.145436 -14.456436 21.697435 8.744896
59.137166 -8.923889 108.880493 -14.498515 21.491497 8.361362
59.443637 -9.138416 109.622080 -14.312490 21.369468 7.908403
59.821884 -9.196561 110.359995 -13.888092 21.008682 8.027449
60.097916 -9.305776 111.146219 -13.987212 21.024995 7.962462
60.331135 -9.360423 111.950426 -14.478585 21.195029 8.320408
60.692528 -9.474921 112.704414 -14.680683 21.095411 8.564161
60.413187 -9.452137 113.506003 -15.281463 23.107471 9.408577
60.723756 -9.614489 114.287434 -15.793186 23.416356 9.384896
61.103886 -9.804523 115.036838 -16.151976 23.645064 9.281591
61.383896 -9.842813 115.850756 -16.132317 23.813391 9.582934
61.725770 -9.903857 116.641783 -15.706891 23.681705 9.884771
62.104855 -10.030933 117.425734 -15.197816 23.711911 9.905116
62.495621 -10.210716 118.185722 -15.001518 23.621903 9.965294
62.824108 -10.349455 118.980894 -15.149661 23.710099 9.977739
63.214702 -10.542470 119.738767 -15.490348 23.891247 9.798179
63.619274 -10.679278 120.502418 -15.430945 23.964210 9.415298
64.052881 -10.826390 121.241801 -15.551159 23.849418 9.197872
64.502126 -10.952607 121.948870 -15.659695 23.621878 9.662460
64.755838 -11.104902 122.731934 -15.838826 23.689311 10.584060
65.452846 -11.359422 123.123186 -15.687815 22.370983 10.769039
65.716244 -11.504809 123.921931 -15.717707 22.537231 10.092163
66.272726 -11.708937 124.558668 -15.304848 22.113177 8.758331
66.472530 -11.683969 125.396469 -14.194699 22.424202 8.532610
66.806614 -11.802704 126.150265 -14.159177 22.303718 8.798516
67.152999 -11.940382 126.880323 -14.686025 21.907430 9.839683
67.508012 -12.245129 127.558083 -15.391671 21.466241 9.801485
68.000215 -12.284993 128.225263 -15.117966 20.859757 10.043903
68.336410 -12.511643 128.952690 -14.758515 20.522848 9.641808
68.486653 -12.498312 129.760814 -15.136201 20.611555 10.028519
68.811782 -12.645532 130.496378 -15.144369 20.176743 10.003067
69.013843 -12.783175 131.291960 -15.615191 20.185056 10.022163
68.986714 -12.799581 132.093895 -15.785079 21.054668 10.699824
69.407621 -13.000184 132.768762 -15.802326 20.661007 10.482954
69.721969 -13.158546 133.509161 -15.551875 20.666044 10.081760
69.977589 -13.333097 134.261752 -15.692191 20.650484 9.929033
70.297489 -13.466120 134.994172 -15.426655 20.320703 10.263480
70.378311 -13.582338 135.784430 -15.453987 20.618174 10.643575
71.185621 -13.595357 135.857230 -15.757470 16.117319 10.812629
70.786766 -13.468723 136.557842 -15.787918 18.737667 12.026963
71.042177 -13.700038 137.300376 -15.394684 18.553501 11.241349
71.581671 -14.022334 137.823204 -15.179109 17.461831 9.987458
71.791069 -14.205335 138.585368 -15.550288 17.205752 9.528726
71.928663 -14.333725 139.364972 -15.710031 16.989526 9.720386
72.114786 -14.471690 140.128114 -15.833538 16.583958 10.252171
72.376944 -14.570295 140.883416 -15.437935 15.986641 10.501519
72.536073 -14.685502 141.675328 -15.052341 15.579243 10.357825
72.740284 -14.834890 142.457683 -15.417806 15.147952 10.038424
72.962410 -15.008316 143.225525 -15.827093 14.652537 9.959400
73.160708 -15.127601 144.004555 -15.904076 13.944980 10.207701
73.348804 -15.289957 144.781804 -15.811571 13.403699 10.104530
73.333528 -15.395232 145.597764 -16.081527 13.548244 10.122440
73.529613 -15.553045 146.387036 -16.071197 13.174617 9.548859
73.793797 -15.687139 147.163382 -16.293126 12.751238 9.033974
73.962578 -15.809261 147.961966 -16.413867 12.406979 8.668789
74.058938 -15.939813 148.769717 -16.625975 12.315613 8.394436
74.230378 -16.085343 149.562412 -16.562658 12.044779 8.365103
74.475470 -16.248647 150.328167 -17.084419 11.615320 8.557941
74.550714 -16.384618 151.132164 -17.547897 11.439238 8.854826
74.735769 -16.531385 151.915018 -17.686827 11.169577 8.845297
74.883701 -16.671725 152.725144 -17.753020 11.120045 8.417427
74.157619 -16.472548 153.098398 -17.742867 14.629681 8.898010
74.357732 -16.567617 153.904671 -17.579413 14.545276 8.506609
74.527379 -16.698268 154.700282 -17.448348 14.309620 8.634130
74.867371 -16.885581 155.417524 -16.789814 13.590176 9.061911
75.003900 -17.002464 156.215977 -16.967865 13.521385 9.292827
75.131088 -17.146636 157.021335 -17.364109 13.293495 9.170688
75.302337 -17.335012 157.816432 -17.335645 13.042229 8.483336
75.671071 -17.431473 158.561038 -17.300480 12.223240 8.312042
75.896525 -17.554264 159.361976 -17.006732 11.909721 8.014343
76.070610 -17.668452 160.179017 -16.779531 11.573766 7.943372
76.256791 -17.772545 160.988236 -16.338659 11.024169 8.260203
76.331193 -17.833555 161.811858 -15.806822 10.579598 9.046283
76.486873 -17.959750 162.619899 -15.336149 10.188015 9.258599
76.782448 -18.117066 163.404341 -15.398172 9.691486 8.627798
76.878102 -18.212567 164.254346 -15.745462 9.727355 7.860115
76.988746 -18.351783 165.091852 -16.074280 9.709122 7.345754
76.485095 -17.753719 165.412862 -17.977861 14.757329 14.106831
76.747432 -17.920072 166.191583 -18.064754 14.210338 14.821934
76.707384 -18.070515 167.016534 -18.745193 14.651182 15.726071
76.924175 -18.336245 167.791775 -18.855871 14.507970 15.746568
77.174745 -18.587618 168.573551 -18.539143 14.489254 15.467622
76.512913 -18.524101 169.123901 -18.794465 19.591646 16.426778
76.711285 -18.802100 169.918277 -19.434285 20.136289 16.095106
76.985502 -19.005364 170.704018 -19.241731 20.003629 16.121501
77.160584 -19.209154 171.510539 -19.567446 20.267053 16.955063
77.452878 -19.406613 172.279235 -19.280427 19.921059 17.790309
77.797907 -19.661484 173.012121 -18.925698 19.716502 18.043333
78.011805 -19.890952 173.815304 -19.247850 20.023497 17.944008
78.187001 -20.156234 174.619077 -19.843114 20.514826 17.264606
78.482755 -20.382730 175.384054 -19.784382 20.440152 17.146482
78.878754 -20.605439 176.090652 -19.798965 19.933281 17.442419
79.152894 -20.853482 176.842232 -20.209776 19.769679 17.855013
79.437471 -21.088382 177.598056 -20.438969 19.708170 17.936891
79.709433 -21.331223 178.358474 -20.433548 19.774815 17.800741
80.030860 -21.597421 179.087234 -20.450021 19.705837 17.573334
80.265846 -21.824719 179.858041 -20.705905 19.984001 17.568884
80.465732 -22.056942 180.633962 -21.287886 20.152987 17.567352
80.658680 -22.347220 181.382542 -20.833889 20.388468 17.704919
80.902962 -22.600037 182.118050 -21.066936 20.269326 17.964208
81.099372 -22.831637 182.875339 -21.015354 20.379244 18.016838
81.440289 -23.028481 183.463075 -20.590201 20.105722 17.404430
81.609997 -23.190266 184.131437 -20.546709 20.519352 16.961199
81.939210 -23.409094 184.718675 -20.112460 20.395900 16.845680
81.473824 -23.160095 185.190557 -22.071039 24.789246 20.854781
81.694066 -23.361107 185.832589 -22.255550 24.937204 21.361425
81.343558 -23.217053 186.430153 -23.759324 28.477306 24.631833
81.663360 -23.525421 186.980391 -24.316170 28.392021 24.922039
82.018702 -23.789550 187.534020 -24.361931 28.439806 25.246195
82.284951 -24.134887 188.091032 -25.158823 28.737547 25.349746
82.767266 -24.422790 188.522507 -25.055007 28.623205 24.947034
83.083196 -24.624101 189.123039 -25.151965 29.255220 24.870246
83.433449 -24.896509 189.673458 -25.361327 29.673373 24.745545
83.759437 -25.105929 190.266027 -25.512249 29.916515 25.196650
84.018288 -25.532606 190.767096 -27.148762 30.205592 25.671586
84.307960 -25.831917 191.339605 -27.583927 30.579672 26.449259
84.643129 -26.111456 191.903511 -28.177097 30.847177 27.010278
84.990977 -26.390052 192.374823 -28.234441 31.250302 27.101939
85.351994 -26.735402 192.787807 -28.710303 31.678520 26.899723
85.877819 -26.996593 193.061057 -27.492516 31.135159 26.249910
86.268063 -27.225009 193.508806 -27.113407 31.199778 26.447093
86.672463 -27.440033 193.953863 -27.027320 30.877580 26.443593
87.017701 -27.767641 194.376022 -27.111392 30.763130 25.874014
87.304525 -28.044305 194.884841 -26.942694 31.016164 25.682991
87.628588 -28.306377 195.382104 -27.056589 31.067257 25.543665
87.875056 -28.526683 195.950502 -27.316578 31.468395 25.647653
87.511906 -28.219003 196.394324 -31.061255 35.747764 31.886814
87.912821 -28.534262 196.798388 -31.958130 35.478980 32.477652
88.292504 -28.766429 197.277584 -31.600823 34.944085 32.962983
88.735006 -29.014525 197.701312 -30.847178 34.179439 32.894101
89.114964 -29.329068 198.163967 -30.811812 34.110900 32.349822
89.513773 -29.647637 198.622703 -31.148303 34.218322 31.548384
89.903459 -29.919622 199.126177 -29.944215 34.287156 30.516896
90.424123 -30.344992 199.297218 -29.323841 33.857777 29.250761
90.056708 -30.007041 199.762089 -33.145853 38.598178 36.833148
90.403422 -30.272856 200.272207 -33.884394 38.412861 37.513998
90.784256 -30.598917 200.691734 -34.026048 38.050002 37.898236
91.167546 -30.891983 201.134980 -33.555484 37.822768 38.179228
91.558640 -31.249896 201.562958 -32.668580 38.088666 37.919133
91.980091 -31.585282 201.989044 -32.126418 38.147150 37.610254
92.418860 -31.861780 202.431001 -32.055525 38.053004 37.787633
92.840006 -32.206374 202.842465 -31.991252 37.923898 37.937301
92.768771 -31.908986 203.444121 -35.796080 39.512820 44.953346
93.206937 -32.300318 203.798486 -35.383748 39.464104 44.980202
93.645948 -32.666467 204.178293 -34.730257 39.568967 44.645986
94.075561 -33.051720 204.558679 -34.548912 39.746364 44.374350
94.539962 -33.417837 204.902309 -34.077496 39.709824 44.006723
94.999445 -33.782407 205.249798 -33.734438 39.540829 44.073711
95.427139 -34.160483 205.603933 -33.931457 39.397406 44.547269
95.825804 -34.556576 205.963916 -34.064715 39.133633 44.992032
96.233253 -34.984011 206.263781 -34.963821 38.845843 45.307455
96.646273 -35.329966 206.642951 -34.538498 38.790725 45.115079
97.081860 -35.663343 207.005519 -33.753743 38.974600 44.669086
97.470394 -36.044926 207.360255 -33.428825 39.326854 44.209003
97.863113 -36.402208 207.685929 -33.168778 39.437928 43.799243
98.228150 -36.738218 208.040917 -33.294936 39.566832 43.691280
98.623199 -37.089957 208.319891 -32.353289 39.468043 43.052200
98.961710 -37.382688 208.674174 -32.469932 39.261181 43.186449
99.323579 -37.623611 209.007956 -32.532133 38.661648 43.393201
99.643881 -37.912131 209.319216 -31.959256 37.963763 43.025210
99.930460 -38.208644 209.639618 -31.772013 37.295539 42.691131
100.282991 -38.473313 209.909324 -31.497423 36.117303 42.187205
100.578474 -38.748428 210.219613 -30.280185 35.040901 41.223011
100.878113 -38.990626 210.557060 -29.694003 33.850120 40.243110
101.139064 -39.269738 210.891802 -29.141170 32.367899 38.936096
101.448883 -39.561279 211.137295 -28.346235 30.495202 37.674301
101.653876 -39.859143 211.471449 -28.012887 28.530139 36.537516
101.893189 -40.135675 211.760590 -27.997449 26.157972 35.252632
102.073024 -40.384765 212.127410 -27.698111 23.674113 33.915710
102.030557 -40.654333 212.517399 -27.302086 21.816417 32.483138
101.981181 -40.869814 212.907709 -27.443713 19.762797 31.114987
102.183367 -41.072983 213.267915 -27.445530 16.523855 29.443101
102.139321 -41.184923 213.707610 -28.045068 14.159168 28.151042
102.132571 -41.345029 214.102844 -28.377502 11.486049 26.506677
102.233586 -41.509215 214.499422 -28.246582 8.186542 24.612600
102.243795 -41.646573 214.920482 -28.419100 5.524411 22.752906
102.168409 -41.743986 215.327476 -28.781171 3.129642 20.604315
102.141111 -41.852029 215.750283 -29.083044 0.465171 18.491045
102.012718 -41.888053 216.157366 -29.534482 -2.079219 16.647359
101.916876 -41.981392 216.545225 -29.710821 -4.765115 14.837381
101.815246 -41.987603 216.949150 -30.404825 -7.543197 13.302130
101.736801 -41.951298 217.350777 -31.073579 -10.514601 12.088121
101.709707 -41.980759 217.750559 -31.447157 -13.815495 10.696184
101.610490 -42.011258 218.148603 -31.650301 -16.976836 9.258690
101.961750 -42.122458 218.355086 -32.256453 -23.883535 6.707641
