x y z roll pitch yaw
-2.060818 -5.631437 86.294856 -22.398836 78.033535 33.025551
-1.581474 -5.683332 86.369252 -23.508428 78.745469 34.203053
-1.195220 -5.728602 86.680703 -27.854335 79.885005 38.522067
-0.743256 -5.682396 86.437941 -26.371635 78.529470 37.442134
-0.301503 -5.655500 86.730701 -33.111635 79.403830 43.888329
-0.128753 -5.586804 86.217036 -23.915939 75.826389 34.807135
0.420898 -5.713934 86.214475 -23.903780 75.832899 34.593328
0.998482 -5.794595 86.249962 -24.097806 76.173507 34.914917
1.592686 -5.887128 86.298849 -24.519306 76.393562 35.340141
2.195046 -5.969115 86.418401 -25.145055 76.813320 36.123784
2.817964 -6.046317 86.542656 -25.594110 77.032164 36.581734
3.454408 -6.052265 86.697498 -27.431495 77.301416 38.070437
4.122653 -6.137681 86.718877 -27.204353 77.320057 38.293402
4.717960 -6.443107 86.872287 -25.050468 77.653358 36.792963
5.364844 -6.622452 87.095901 -24.941763 77.882613 37.002538
5.703740 -6.748917 86.469352 -17.157782 75.581953 28.543851
6.385793 -6.886732 86.719254 -17.373801 75.609971 28.593994
7.080278 -6.951058 87.019775 -17.386855 75.676070 28.734253
7.814414 -7.126023 87.182609 -16.226802 75.433201 27.334380
8.588550 -7.138542 87.330164 -16.565947 75.209359 27.409216
9.342445 -7.247651 87.559619 -15.925254 74.924603 26.919298
10.104582 -7.380782 87.776623 -15.973116 74.805799 26.831887
10.847809 -7.517284 88.055698 -16.776385 74.869790 27.422219
11.613411 -7.653542 88.284821 -17.457995 74.613963 27.745318
12.398440 -7.747387 88.486027 -18.916446 74.658690 29.077270
13.154513 -7.756333 88.803221 -19.546776 74.684864 30.199629
13.839694 -7.940810 88.391313 -16.040686 73.270601 25.760084
14.198724 -7.905475 87.655890 -13.025014 70.537844 22.585232
14.996002 -7.906233 87.845135 -13.719331 70.076600 23.191295
15.793548 -7.936924 88.021660 -14.697120 69.571236 23.925399
16.520150 -8.079748 88.359993 -15.474713 70.091338 24.439386
17.320912 -8.175126 88.460866 -16.015459 69.846870 24.738597
18.132845 -8.225870 88.452274 -15.386819 68.034762 23.802288
18.880735 -8.342008 88.745958 -15.582161 68.183488 23.845309
19.626254 -8.503448 89.029420 -15.240254 68.371166 22.948316
20.384537 -8.601363 89.306167 -15.973057 68.747475 23.102143
21.070103 -8.682511 89.725992 -18.281837 70.097758 25.414048
21.849175 -8.825668 89.855177 -18.324298 70.068744 25.315145
22.640898 -8.944455 89.809191 -18.261550 70.048532 25.295951
23.337585 -9.086268 90.172026 -19.170600 71.217322 26.216561
24.067961 -9.188494 90.462952 -20.037912 71.934223 27.205621
24.838766 -9.320315 90.591490 -19.664357 72.424052 26.940417
25.577001 -9.427765 90.843382 -20.649461 73.161406 28.020372
26.311468 -9.532261 91.085438 -21.904128 73.727689 29.511625
27.044642 -9.620857 91.325322 -22.438487 74.110312 30.657787
27.806620 -9.729760 91.318371 -23.518457 74.220545 31.608704
28.538850 -9.871311 91.474328 -23.573943 74.621402 31.890264
29.275825 -9.972762 91.602837 -24.365992 75.069746 32.662253
29.618728 -9.800054 92.244175 -36.301011 76.881721 44.441894
30.342327 -9.918323 92.140197 -36.595545 77.162365 45.006463
30.934795 -9.932529 91.708954 -37.149715 77.329706 45.575419
31.652703 -9.941548 91.802653 -39.109887 77.336458 47.498632
32.351073 -10.026075 91.947510 -39.837535 77.524013 48.251379
33.030050 -10.183175 92.061817 -39.796442 77.868445 48.085835
33.686103 -10.308764 92.238933 -40.836054 78.054349 48.896885
34.336916 -10.479140 92.156361 -38.850258 77.900762 47.116502
34.490983 -10.450221 91.515415 -35.783972 77.079358 43.764163
34.767239 -10.700118 92.040007 -38.144207 78.187608 46.576695
35.045063 -10.452573 91.538661 -33.494915 75.035155 42.325862
35.497052 -10.669617 91.200138 -28.878665 73.702270 37.008656
35.917425 -10.836182 91.571404 -29.126794 73.939228 37.168590
36.442081 -10.954947 91.742320 -28.171345 73.387401 36.001071
36.951597 -11.053828 91.904549 -26.390331 72.315046 34.142761
37.334524 -11.245378 92.226627 -25.073060 71.999167 33.066896
37.783281 -11.370344 92.475493 -24.386663 70.876484 31.988838
38.264978 -11.527044 92.609334 -22.060439 69.263277 29.679509
38.725965 -11.672767 92.814475 -19.991218 67.648094 27.450986
39.095551 -11.860238 93.132015 -17.883301 66.309663 25.098221
39.564351 -11.893707 93.340317 -16.194407 63.882899 23.408304
39.750115 -12.006898 93.806175 -14.913094 62.314285 21.895251
40.204449 -12.006890 94.051826 -13.714559 59.116961 20.778521
40.669771 -12.116941 94.188683 -12.278177 55.293733 18.733740
41.107920 -12.218193 94.405463 -11.153327 51.374484 17.367466
41.427628 -12.253352 94.780500 -10.525920 47.765708 16.853241
41.687752 -12.175015 95.158927 -11.088308 43.885004 17.924858
42.024751 -12.209218 95.499173 -10.621958 39.510308 17.693407
42.459860 -12.290421 95.608056 -10.253611 33.455468 16.740555
42.607721 -12.433968 96.038772 -9.968620 29.620925 15.999491
42.728604 -12.504368 96.493948 -9.741328 25.737721 15.438139
42.937032 -12.530344 96.894631 -9.948498 21.316505 15.201785
43.024495 -12.632571 97.352756 -9.800170 17.345551 14.256042
43.057007 -12.722274 97.821102 -9.313618 13.666147 13.215294
43.227734 -12.755241 98.243851 -9.442411 9.372323 12.632240
43.284445 -12.778324 98.721176 -9.645003 5.565019 12.016013
43.266935 -12.874916 99.193348 -9.772847 2.297287 11.314396
43.141143 -13.000936 99.628372 -9.754158 -0.133809 10.493177
43.049331 -12.936728 100.106278 -10.298177 -2.611902 10.713760
42.868056 -12.988980 100.546935 -10.744336 -4.461035 10.609455
42.783972 -13.040390 101.028593 -10.671405 -6.329652 10.336660
42.681880 -13.097068 101.506994 -10.223109 -7.493351 10.280439
42.640189 -13.224736 101.984541 -10.119545 -8.683567 9.884268
42.195893 -13.193715 102.227477 -10.299991 -6.797125 10.340218
42.054840 -13.247144 102.723262 -10.374460 -7.106754 10.309863
41.877660 -13.249850 103.218174 -10.741680 -7.082216 10.860367
41.700937 -13.286103 103.722958 -11.149500 -7.013773 11.409373
41.654872 -13.422740 104.249415 -11.258302 -7.176910 11.357471
41.652385 -13.478041 104.803183 -10.729862 -7.236013 11.725941
41.676627 -13.602429 105.353389 -10.293317 -7.475644 12.048771
41.625857 -13.745171 105.909697 -10.276609 -7.547426 12.272918
41.669706 -13.824958 106.500405 -10.133738 -7.551237 12.388623
41.142335 -13.829618 106.804673 -10.357652 -3.873461 12.611247
41.336478 -13.951203 107.384473 -10.386850 -4.187115 12.557512
41.223282 -14.071701 107.996040 -10.192008 -3.498237 12.274865
41.257537 -14.242502 108.618854 -10.367408 -3.582797 12.037140
41.282055 -14.393366 109.253524 -9.963594 -3.655052 12.026171
41.311822 -14.588725 109.885178 -9.744947 -3.800246 12.132070
41.154704 -14.677074 110.526400 -9.273174 -3.711713 12.842029
41.191691 -14.841242 111.183981 -9.309565 -4.114757 13.217198
41.094262 -15.058485 111.834741 -9.491672 -4.229521 13.203023
41.057977 -15.149795 112.541534 -9.366949 -4.252533 13.266969
41.026399 -15.327947 113.248578 -9.119989 -4.294510 12.759229
41.042368 -15.490003 113.970009 -9.364415 -4.528742 12.540891
40.908328 -15.569310 114.696796 -9.843953 -4.520508 12.710290
40.648781 -15.798775 115.360918 -9.543793 -4.300591 12.880720
40.573344 -16.016859 116.086362 -9.620324 -4.531312 13.136217
40.427573 -16.216041 116.819710 -9.354868 -4.871601 13.364328
40.666353 -16.451908 117.534271 -9.300118 -5.902845 13.198927
40.495487 -16.512259 118.311429 -9.057648 -5.933767 13.499307
40.305351 -16.554422 119.099558 -8.970978 -5.776928 13.736345
40.230010 -16.780145 119.895341 -9.294097 -5.740701 13.740884
40.227343 -16.945192 120.710033 -8.846321 -6.016589 13.981106
40.111813 -17.149201 121.517066 -8.928600 -5.956694 14.048157
39.993741 -17.245249 122.342269 -8.893074 -5.958938 14.460735
39.985894 -17.447610 123.161537 -8.996745 -6.216297 14.640995
39.912797 -17.570740 123.998551 -9.229744 -6.360561 14.924448
39.722375 -17.750040 124.814049 -9.685549 -6.007534 15.189176
39.634586 -18.029052 125.624397 -10.225596 -5.892345 14.817987
39.496426 -18.296604 126.431653 -10.477171 -5.494873 14.835583
39.376159 -18.458083 127.271764 -9.873105 -5.435254 15.340393
39.285578 -18.641605 128.127655 -9.274854 -5.493610 15.375905
39.203301 -18.870567 128.966349 -8.709608 -5.534745 15.481394
39.166839 -19.072755 129.813250 -8.729692 -5.534545 15.683420
39.124156 -19.332659 130.646808 -8.776539 -5.518683 15.519413
39.059578 -19.572522 131.485768 -8.985080 -5.406200 15.195786
39.241488 -19.871356 132.281978 -9.467201 -5.937402 14.995316
39.174421 -20.126386 133.087062 -9.545956 -5.820485 15.318229
39.178680 -20.398062 133.878849 -9.069940 -6.302638 16.026339
39.166279 -20.707748 134.658348 -8.730907 -6.425975 16.301101
38.996055 -20.928356 135.465111 -8.967149 -6.123292 15.801659
38.846162 -21.120016 136.300320 -8.773713 -5.781642 14.721602
38.721813 -21.309930 137.131538 -8.894600 -5.662978 14.080039
38.504898 -21.519305 137.908088 -9.171588 -5.657032 14.329927
38.461499 -21.832417 138.664395 -9.391318 -5.675779 15.131618
38.385702 -22.123681 139.431000 -9.478107 -5.713930 15.380220
38.833957 -22.490650 140.025461 -9.401672 -7.402874 14.899935
38.737266 -22.653899 140.836354 -8.962449 -7.775156 15.025262
38.650738 -22.903537 141.614819 -8.869376 -8.127374 15.072020
38.426813 -23.077124 142.381737 -8.807791 -8.193467 15.390351
38.376481 -23.332588 143.172262 -9.087071 -8.388241 15.360175
38.143264 -23.646198 143.873235 -9.088799 -8.404944 15.160523
37.588743 -23.785595 144.461390 -8.609853 -6.994627 15.358232
37.533351 -23.992276 145.252779 -8.679798 -7.116558 15.225410
37.439013 -24.157366 146.044011 -9.064755 -7.075819 15.278337
37.201686 -24.382467 146.785278 -8.966729 -7.124461 15.342469
37.139266 -24.587645 147.558939 -8.409650 -7.490961 15.700408
37.014305 -24.795430 148.332520 -8.590839 -7.785509 15.773900
36.928050 -25.093810 149.087177 -8.763254 -8.115859 15.205113
36.636325 -25.301665 149.823243 -8.776148 -8.274163 14.707243
36.648900 -25.383321 150.636539 -8.961255 -8.829038 14.541224
36.335575 -25.621071 151.346140 -9.510940 -8.593175 14.245599
36.183271 -25.808506 152.110908 -9.939417 -8.593651 14.604908
35.957534 -26.078811 152.826478 -9.862588 -8.905009 15.027870
36.472542 -26.329351 153.392983 -9.640578 -11.362392 14.979023
36.717082 -26.663045 154.096238 -10.034733 -12.971964 14.517896
36.298801 -26.736998 154.800276 -10.431632 -13.128068 14.597844
36.071895 -26.946632 155.557617 -10.632472 -13.379371 14.548383
35.868546 -27.175354 156.310461 -10.705074 -14.003932 14.700992
35.512946 -27.310236 157.032410 -10.679877 -14.212026 14.850889
35.305067 -27.417446 157.821333 -10.867339 -14.629226 15.124193
34.935780 -27.578502 158.545207 -11.251556 -14.580551 14.745461
34.676162 -27.702944 159.324694 -11.528162 -15.129986 14.883441
34.251741 -27.833055 160.020449 -11.673249 -14.809623 14.921205
33.921761 -27.923345 160.769950 -11.484651 -14.835430 15.419376
33.650891 -28.125676 161.521368 -11.373812 -14.967117 15.558255
33.408040 -28.283996 162.288880 -11.120731 -15.255343 15.988246
33.154094 -28.466674 163.045651 -11.126593 -15.660399 16.482765
33.122202 -28.775788 163.802010 -11.707443 -16.327932 16.645438
32.909376 -29.006181 164.576288 -11.530509 -16.513253 16.200906
32.618656 -29.220292 165.335118 -11.831657 -16.301488 15.677852
32.339663 -29.460799 166.085771 -12.070966 -16.251389 15.255204
32.118332 -29.664209 166.852898 -11.153260 -16.722085 15.497716
31.824900 -29.916534 167.570774 -10.253124 -16.672888 16.089386
31.572821 -30.089557 168.329950 -9.678499 -17.044569 16.503696
31.305280 -30.280241 169.089967 -9.841097 -17.505561 16.388132
31.287677 -30.561595 169.875792 -9.915706 -18.660712 15.905899
30.926609 -30.709913 170.615615 -9.948086 -18.738462 15.829256
30.693341 -30.980723 171.376968 -9.493465 -19.038511 15.397888
30.357144 -31.199239 172.118670 -9.451963 -19.119596 15.397840
30.012560 -31.424029 172.847412 -9.349973 -19.397338 15.609639
29.739796 -31.720982 173.572002 -8.709972 -19.859520 15.810175
29.490020 -31.971389 174.325659 -8.110533 -20.207977 15.966883
29.268604 -32.155101 175.128584 -8.224374 -20.994186 15.724057
28.925614 -32.335049 175.897190 -9.216590 -21.215846 15.038058
28.552236 -32.540912 176.639651 -9.498249 -21.368329 14.487847
28.206116 -32.692796 177.395643 -9.828421 -21.371144 14.759112
27.912368 -32.798447 178.173750 -10.644229 -21.505753 15.675970
27.476620 -32.915822 178.881655 -11.298226 -21.393507 16.502303
27.176134 -33.139492 179.642108 -11.639301 -21.415876 16.589232
26.805664 -33.305551 180.398629 -11.377254 -21.469862 16.498436
26.426143 -33.486057 181.152500 -11.241846 -21.119125 16.276259
26.264111 -33.716692 181.969948 -11.086808 -21.482724 16.085197
25.963520 -33.997889 182.721263 -10.941924 -21.606535 15.941752
25.716088 -34.260847 183.490867 -10.517061 -22.387426 16.411976
25.329167 -34.511350 184.199993 -9.708973 -22.480327 17.157053
25.130649 -34.711629 185.000996 -8.994397 -22.942377 17.786205
24.705462 -34.834737 185.740976 -8.682667 -22.588699 18.155498
24.229209 -34.987884 186.445851 -9.108209 -21.865212 17.860376
23.932806 -35.192985 187.216591 -9.118019 -22.040215 18.034420
23.696320 -35.429664 187.987143 -8.700198 -22.398278 18.490925
23.369230 -35.679475 188.716634 -8.624858 -22.432039 18.752693
23.146227 -35.928184 189.488545 -9.356336 -22.671760 18.812986
22.770045 -36.202329 190.191754 -9.340499 -22.417912 18.583210
22.417197 -36.467383 190.906255 -9.606084 -22.384435 18.378039
22.153836 -36.747396 191.650069 -10.008759 -22.624982 18.143548
21.807873 -36.980714 192.372432 -10.359803 -22.609728 18.166678
21.476384 -37.223050 193.088847 -10.497962 -22.596711 18.436346
21.150364 -37.514762 193.776726 -10.550716 -22.913336 18.605025
20.978321 -37.728022 194.545247 -11.177444 -23.442428 18.722254
20.711135 -37.900877 195.177021 -11.330899 -23.466325 18.168970
20.278899 -38.025964 195.724020 -11.372795 -22.952432 17.960004
19.947783 -38.241419 196.311434 -11.409076 -22.732759 17.804654
19.684800 -38.482148 196.923110 -11.230439 -22.788077 18.050122
19.331351 -38.698201 197.497142 -11.120162 -22.598675 18.357550
19.023227 -38.820070 198.122360 -10.399625 -22.654984 19.245569
18.812793 -39.169527 198.700047 -10.827643 -22.733619 19.042076
18.465492 -39.440865 199.255291 -10.913298 -22.340535 19.341727
18.184170 -39.646758 199.870819 -10.665960 -21.935219 19.725774
17.836662 -39.860198 200.449928 -10.829810 -21.178323 19.541905
17.394578 -39.899673 201.001273 -11.130584 -19.829259 19.740862
17.119964 -40.114045 201.616476 -11.492711 -19.224605 19.521115
16.840191 -40.351169 202.222086 -11.232911 -18.817858 19.594661
16.617815 -40.609422 202.841748 -10.818406 -18.372136 20.119562
16.401387 -40.964848 203.414544 -11.326502 -18.237722 20.403157
16.270091 -41.241073 204.058695 -11.452887 -18.066053 20.645664
16.458404 -41.517862 204.614281 -11.410064 -18.580255 20.606569
16.232606 -41.747728 205.176715 -11.167666 -17.922710 20.428795
15.834676 -41.850981 205.677084 -10.573813 -16.658450 20.714439
15.758993 -42.079491 206.266149 -10.039686 -16.763669 20.627408
15.731756 -42.307107 206.862220 -10.215412 -16.770814 20.621044
15.540969 -42.475192 207.445386 -10.512380 -16.634147 20.919181
15.333403 -42.727239 208.003146 -10.590874 -16.590952 20.671436
15.536152 -42.976639 208.566760 -10.762375 -18.002238 20.326168
15.339234 -43.221851 209.144214 -10.902345 -17.966035 20.197264
15.027536 -43.503675 209.641147 -11.375021 -17.491718 20.119183
14.724947 -43.650514 210.198164 -11.399880 -17.377284 20.864389
14.536015 -43.916685 210.764862 -11.084401 -17.631747 21.118356
14.327448 -44.198206 211.325354 -10.947713 -18.031691 21.002681
14.425385 -44.420816 211.956391 -11.139148 -19.111781 20.724747
14.184666 -44.685652 212.541958 -12.155720 -19.210424 19.626844
13.902252 -44.858331 213.150023 -12.014231 -19.131583 18.844645
13.645002 -45.076585 213.756219 -12.067707 -18.991270 18.150228
13.379324 -45.244019 214.361768 -11.983645 -19.041612 18.399715
13.118284 -45.500220 214.925068 -12.592780 -19.323624 18.404603
12.830316 -45.709481 215.473373 -12.490022 -19.421334 18.911087
12.632874 -46.044492 216.000677 -12.419571 -19.600968 18.964118
12.381239 -46.269326 216.592582 -11.771786 -19.392811 18.597473
12.096087 -46.471995 217.183571 -11.699859 -19.245155 18.345277
11.950343 -46.715222 217.803163 -11.477520 -19.852476 18.076202
11.754315 -46.914401 218.425507 -11.346708 -20.189951 18.437195
11.535583 -47.195229 218.998915 -11.175708 -20.268014 18.544052
11.258973 -47.391550 219.595279 -10.840875 -20.240077 18.724990
11.073253 -47.654474 220.201438 -10.677160 -20.306915 18.377967
11.050310 -48.121796 220.710126 -11.636458 -20.671456 17.569659
10.767265 -48.281314 221.311982 -11.542457 -20.460523 17.623072
10.533896 -48.482397 221.920168 -11.248713 -20.481050 17.811618
10.295127 -48.637764 222.528548 -11.333860 -20.395205 18.362491
10.148562 -48.858722 223.141008 -10.875255 -21.057623 19.051576
9.994169 -49.075159 223.747599 -11.001845 -21.630892 19.435806
10.319999 -49.419577 224.205039 -11.772936 -24.851246 18.158220
10.055062 -49.575243 224.786338 -11.939720 -24.794933 17.911980
9.722885 -49.727359 225.323851 -12.066497 -24.652083 17.587078
9.688202 -50.063212 225.847246 -12.535206 -25.539082 16.439901
9.428289 -50.198513 226.382325 -12.520296 -25.580541 16.355267
9.095593 -50.378077 226.845662 -12.732720 -25.763712 16.039980
8.864976 -50.570728 227.330944 -12.280335 -25.946165 15.786429
8.548522 -50.695439 227.760720 -11.803611 -26.314743 15.945937
8.118501 -50.802704 228.054482 -11.647939 -26.266638 15.989198
7.868857 -50.915284 228.499126 -11.628240 -27.023036 16.096025
7.614530 -51.018093 228.937096 -11.491831 -28.293098 16.022276
7.179651 -51.030534 229.201677 -11.512725 -28.786045 15.875588
6.899550 -51.163513 229.609321 -11.914342 -30.127800 15.239545
6.445775 -51.201363 229.834502 -11.901809 -31.054445 14.696493
6.063711 -51.282387 230.132350 -12.086230 -32.552553 14.247480
5.650559 -51.395632 230.375012 -12.820423 -34.296396 13.746939
5.390841 -51.444224 230.759106 -13.283331 -36.762753 13.557210
5.110057 -51.571374 231.125080 -14.037600 -39.528704 12.696383
4.685730 -51.600822 231.338719 -15.056962 -41.764209 11.862236
4.280968 -51.621127 231.530988 -16.340438 -44.033715 10.882414
3.847688 -51.626794 231.686362 -18.081544 -46.537046 9.695536
3.580681 -51.740040 232.038051 -20.727257 -50.112127 7.522418
3.166624 -51.707695 232.135004 -23.027914 -52.760760 5.597893
2.756657 -51.559474 232.201284 -24.479390 -55.433542 3.901254
2.329519 -51.474526 232.282527 -27.495900 -57.911615 0.767209
1.936732 -51.458189 232.444597 -31.747483 -60.631485 -3.851215
